date,duration_s_cardio,duration_s_not_cardio,avg_hr_cardio,avg_hr_not_cardio,calories_cardio,calories_not_cardio,night_rmssd,mean_hr,mean_hp,sdnn,rmssd,pnn50,rec_source,artifact,rmssd_1min,log_category,log_specific,log_rmssd,log_night_rmssd
2023-02-11,,,,,,,,72.61336940271944,826.2941176470588,131.5669208854577,86.44963577111633,56.00000000000001,hrv4training,,,,,4.459561998946524,
2023-02-12,,,,,,,,68.29230650513158,878.5762711864406,107.56018471185558,88.46289736678489,55.172413793103445,hrv4training,,,sick,vaccine received the day before (HPV),4.48258322531534,
2023-02-13,,,,,,,,70.9976528098388,845.0983606557377,119.57859133435748,76.35303705277619,38.333333333333336,hrv4training,,,,,4.335367808905948,
2023-02-14,2578.726,,134.0,,314.0,,,76.48183556405354,784.5,118.97505963358378,69.33401682011738,35.84905660377358,hrv4training,,,,,4.238935648967081,
2023-02-15,,,,,,,,64.73018910171596,926.9245283018868,114.40640057576336,100.2278848493762,61.53846153846154,hrv4training,,,,,4.607446441844695,
2023-02-16,,,,,,,,,,,,,,,,,,,
2023-02-17,,,,,,,,,,,,,,,,,,,
2023-02-18,3103.405,,129.0,,371.0,,,70.36666551688455,852.6764705882352,109.0935164375946,73.93650019175956,46.26865671641791,hrv4training,,,,,4.303206619304112,
2023-02-19,,,,,,,,70.30320510509428,853.4461538461538,93.33513325962372,80.94594009643842,42.1875,hrv4training,,,alcohol,drank at friend's place and had poor sleep over two nights,4.393781525640956,
2023-02-20,,,,,,,,58.230441580848655,1030.388888888889,87.06158243336995,94.0711678219454,58.490566037735846,hrv4training,,,,,4.544051600299758,
2023-02-21,1549.328,,147.0,,258.0,,,66.18863761720904,906.5,129.87443936356377,103.93998669103884,61.224489795918366,hrv4training,,,,,4.643813681535636,
2023-02-22,,,,,,,,72.81096348990481,824.051724137931,123.9181351585202,87.51081565808227,56.14035087719298,hrv4training,,,,,4.471762393245728,
2023-02-23,,,,,,,,73.7230121116377,813.8571428571429,90.61350982753788,66.05290992138214,36.231884057971016,hrv4training,,,stress,overworking and very poor sleep,4.190456086339776,
2023-02-24,,,,,,,,67.14644812506457,893.5692307692308,85.07028211666096,78.62912744358596,45.3125,hrv4training,,,,,4.3647422089507035,
2023-02-25,,,,,,,,,,,,,,,,,,,
2023-02-26,,,,,,,,71.73878641886309,836.3676470588235,94.00827629581732,65.08549350984735,43.28358208955223,hrv4training,,,sick,mild illness with sore throat,4.1757016904332325,
2023-02-27,,,,,,,,74.33019617994564,807.2089552238806,120.02817297561296,74.631298857991,39.39393939393939,hrv4training,,,,,4.312559974957962,
2023-02-28,,,,,,,,79.24279110719789,757.1666666666666,78.77042537989693,51.97506993489131,24.67532467532468,hrv4training,,,stress,tension and disrupted night before,3.9507641792918258,
2023-03-01,,,,,,,,94.9537819659749,631.8863636363636,60.65296811634458,40.23119569401264,18.39080459770115,hrv4training,,,sick,felt sick,3.6946427069719903,
2023-03-02,,,,,,,,83.8694647049336,715.3974358974359,57.708004986996585,46.31317419497108,28.57142857142857,hrv4training,,,sick,second day of covid infection,3.8354264604665906,
2023-03-03,,,,,,,,71.42349513183143,840.0597014925373,78.18002199230224,76.2034277568307,59.09090909090909,hrv4training,,,sick,third day of covid infection,4.3334064453663075,
2023-03-04,,,,,,,,73.05902878743821,821.2537313432836,75.09940542395992,66.23512895505154,42.42424242424242,hrv4training,,,recovery,symptoms easing and feeling better,4.193210971066488,
2023-03-05,,,,,,,,69.60436325859233,862.0149253731344,83.82292860144406,84.7461367397222,59.09090909090909,hrv4training,,,,,4.439660161029501,
2023-03-06,,,,,,,,67.78129236330773,885.2,101.13421394745318,85.6805621489421,57.8125,hrv4training,,,recovery,fully recovered from recent illness,4.450625987146706,
2023-03-07,,,,,,,,72.50437828371278,827.536231884058,67.90884335704119,74.26867321351259,50.0,hrv4training,,,,,4.307689237155304,
2023-03-08,,,,,,,,64.79240364922732,926.0344827586208,88.88853258285042,89.0962561342667,57.89473684210527,hrv4training,,,,,4.489717314898854,
2023-03-09,,,,,,,,74.00977660011878,810.7037037037037,98.79489221120352,86.96558606667622,50.943396226415096,hrv4training,,,,,4.465512477947122,
2023-03-10,,,,,,,,72.08498440266419,832.3508771929825,102.6384373177028,93.5825352781752,62.5,hrv4training,,,,,4.538843777165286,
2023-03-11,1642.216,,138.0,,244.0,,,68.27372511947902,878.8153846153846,94.0758928178067,91.0767163108566,57.8125,hrv4training,,,,,4.51170218774431,
2023-03-12,3259.239,,124.0,,407.0,,,66.66296316871285,900.05,91.3474000724706,91.49759748117754,61.01694915254237,hrv4training,,,,,4.516312714900443,
2023-03-13,,,,,,,,70.60751886019291,849.7678571428571,91.84419864084826,80.7301173779145,38.18181818181819,hrv4training,,,,,4.391111707362445,
2023-03-14,,,,,,,,67.5317427096414,888.4710743801653,107.14353348016068,90.04923956490964,52.5,hrv4training,,,,,4.500356626998965,
2023-03-15,,,,,,,,73.24879970454265,819.1260504201681,111.56560075110714,94.160120035651,50.0,hrv4training,,,,,4.544996737756338,
2023-03-16,1835.142,,144.0,,297.0,,,72.68855889425282,825.439393939394,107.71189529254174,76.28811783677011,44.27480916030535,hrv4training,,,,,4.334517196632118,
2023-03-17,,,,,,,,74.20589020375478,808.5611510791367,99.8607746720376,80.22791439502328,47.82608695652174,hrv4training,,,,,4.3848715141020325,
2023-03-18,,,,,,,,70.695830255197,848.7063492063492,101.04172228454571,87.22664632469834,50.4,hrv4training,,,,,4.468509861353856,
2023-03-19,3319.502,,133.0,,472.0,,,67.98389362299841,882.5619834710744,117.04346106418772,111.83578898312916,66.66666666666666,hrv4training,,,,,4.717031625622931,
2023-03-20,,,,,,,,64.11540773392106,935.8125,124.10775832752492,97.39196913592986,55.319148936170215,hrv4training,,,,,4.578743754845919,
2023-03-21,,,,,,,,64.7318328935984,926.9009900990098,112.08196302110018,108.95518493046728,60.0,hrv4training,,,sleep,unusual sleep pattern with early wake,4.69093665025796,
2023-03-22,,,,,,,,65.23782319444189,919.7118644067796,123.12430687716224,99.34982602417824,56.41025641025641,hrv4training,,,,,4.598647217855661,
2023-03-23,2102.736,,141.0,,328.0,,,65.99908966772873,909.103448275862,100.75391489872608,97.29264951229771,66.08695652173913,hrv4training,,,,,4.577723441757622,
2023-03-24,,,,,,,,69.76811232089489,859.99173553719,99.93679786776389,103.56117016713628,65.0,hrv4training,,,,,4.640162454231785,
2023-03-25,,,,,,,,66.48344457531736,902.48031496063,97.0333046480662,84.97844432560531,53.17460317460318,hrv4training,,,exercise,HRV drop possibly due to intense exercise previous evening,4.4423976281600215,
2023-03-26,3609.595,,134.0,,516.0,,,67.14450867052024,893.595041322314,109.36590933271594,87.4394023662466,55.833333333333336,hrv4training,,,,,4.470946009058176,
2023-03-27,,,,,,,,61.67093320921573,972.9056603773583,119.85018386191038,110.24570460845804,67.61904761904762,hrv4training,,,,,4.7027115531004755,
2023-03-28,,,,,,,,69.17595141780883,867.3534482758621,101.07135191420252,81.790275233716,51.30434782608696,hrv4training,,,sleep,poor sleep quality and finger injury,4.40415835186796,
2023-03-29,,,,,,,,67.01904856886406,895.2678571428571,106.44758788641828,96.29736142897072,59.45945945945946,hrv4training,,,recovery,finger still inflamed but no pain,4.56744091893723,
2023-03-30,,,,,,,,70.33166742389822,853.1007751937984,114.57375302886786,100.49926548092142,63.28125,hrv4training,,,,,4.610150418824874,
2023-03-31,,,,,,,,68.80961570270718,871.9711538461538,116.18953818345273,97.8276796308733,61.16504854368932,hrv4training,,,,,4.583207559807937,
2023-04-01,,,,,,,,68.52563420087301,875.5847457627119,130.44443756915038,98.98772128661838,55.55555555555556,hrv4training,,,,,4.59499581503466,
2023-04-02,,,,,,,,72.09957108649317,832.1824817518249,109.85074273081833,68.88992830757064,41.91176470588236,hrv4training,,,travel,traveling abroad,4.232509988924793,
2023-04-03,,,,,,,,65.19051365628864,920.3793103448276,105.6441371296543,109.03994922190576,65.21739130434783,hrv4training,,,,,4.691714321704986,
2023-04-04,,,,,,,,68.57665345931119,874.9333333333333,143.1664765229626,105.44898468972104,43.18181818181818,hrv4training,,,,,4.658227278521115,
2023-04-05,,,,,,,,64.95600497535358,923.7021276595744,131.3147777157502,110.72062979945392,54.34782608695652,hrv4training,,,,,4.707010180070792,
2023-04-06,,,,,,,,63.951996526064384,938.2037037037036,118.2591911124834,85.08909357934098,37.735849056603776,hrv4training,,,stress,slightly overwhelmed and overactive day before,4.4436988673113795,
2023-04-07,,,,,,,,64.83841370170252,925.377358490566,106.9793184765246,87.86408845037708,53.84615384615385,hrv4training,,,,,4.475791171159228,
2023-04-08,,,,,,,,65.98917777484492,909.24,105.45587892573842,106.02397527603524,55.10204081632652,hrv4training,,,,,4.663665250386198,
2023-04-09,,,,,,,,69.86839739363478,858.7573529411765,100.87022066260435,71.27003515116127,52.59259259259259,hrv4training,,,alcohol,late night socializing with drinks after long travel,4.266475974724845,
2023-04-10,,,,,,,,67.01861979578288,895.2735849056604,128.59117116755252,111.07023072743728,62.85714285714285,hrv4training,,,,,4.710162710492413,
2023-04-11,,,,,,,,67.97816458955609,882.6363636363636,116.9000420646235,92.48074975707245,55.00000000000001,hrv4training,,,,,4.5270005121259835,
2023-04-12,,,,,,,,66.45914099650517,902.8103448275862,112.13799333034704,91.26623864162188,60.0,hrv4training,,,,,4.513780934346409,
2023-04-13,,,,,,,,71.93557074967637,834.0797101449275,109.52930000386326,92.0455449923633,54.74452554744526,hrv4training,,,,,4.522283508814923,
2023-04-14,,,,,,,,66.29917313956402,904.9886621315192,119.57157131870042,91.75065457121656,54.16666666666666,hrv4training,,,recovery,reduced activity post-trip,4.519074621200419,
2023-04-15,,,,,,,,70.88666920530771,846.4214876033058,110.97209477735667,82.19960917607055,50.0,hrv4training,,,,,4.409150547501811,
2023-04-16,,,,,,,,68.82756136176184,871.7438016528926,122.44442348161787,97.25799528603714,55.833333333333336,hrv4training,,,,,4.577367192857363,
2023-04-17,1986.0,,105.0,,161.0,,,67.6033551294768,887.5299145299145,98.05881478175714,84.18127438166839,56.896551724137936,hrv4training,,,,,4.432972501997951,
2023-04-18,1511.748,,134.0,,187.0,,,69.89693164317025,858.4067796610169,109.97420632007812,100.12010029339076,66.66666666666666,hrv4training,,,,,4.606370468294902,
2023-04-19,,,,,,,,67.11538832423676,893.9827586206897,114.67247082366282,89.53740240017815,50.877192982456144,hrv4training,,,,,4.494656441895895,
2023-04-20,,,,,,,,64.81374901495498,925.7295081967212,112.26396272173736,96.39216773161604,61.15702479338842,hrv4training,,,,,4.568424950718391,
2023-04-21,1839.753,,140.0,,274.0,,,65.94219964337381,909.8877551020408,108.08640559548768,115.472850344428,70.10309278350515,hrv4training,,,,,4.749035440377453,
2023-04-22,3806.429,,140.0,,561.0,,,66.72698484505769,899.1864406779661,112.49865906187974,97.03408697508168,63.793103448275865,hrv4training,,,,,4.575062328886851,
2023-04-23,3148.476,,142.0,,478.0,,,67.98803707762896,882.5081967213115,128.72038866241792,83.65275448742459,50.413223140495866,hrv4training,,,,,4.426674355610654,
2023-04-24,,,,,,,,65.2531803442255,919.4954128440368,122.58968810766324,97.56402163583157,57.407407407407405,hrv4training,,,,,4.580508794677604,
2023-04-25,,,,,,,,72.2444156867158,830.5140186915888,116.87355292609936,103.64522822268924,60.37735849056604,hrv4training,,,,,4.640973800414309,
2023-04-26,,,,,,,,71.15910271760002,843.1809523809524,119.21990733034008,96.74438344501112,59.61538461538461,hrv4training,,,,,4.572072277976847,
2023-04-27,4725.921,,156.0,,811.0,,,73.07662327539168,821.056,123.30095240508078,94.06419707163673,52.41935483870967,hrv4training,,,,,4.543977496738041,
2023-04-28,,,,,,,,64.40545339633431,931.5981308411216,116.8156835435204,97.98892065651388,56.60377358490566,hrv4training,,,,,4.584854417754059,
2023-04-29,,,,,,,,74.09825826507871,809.735632183908,109.16385025095,93.4235768202136,56.97674418604651,hrv4training,,,,,4.537143741862033,
2023-04-30,,,,,,,,68.3984867591425,877.212389380531,117.40938523094547,102.1525091964712,66.96428571428571,hrv4training,,,,,4.626466884804051,
2023-05-01,,,,,,,,65.32348892504068,918.5057471264367,119.66580605747126,115.52524552209866,61.627906976744185,hrv4training,,,,,4.749489082026512,
2023-05-02,2418.638,,137.0,,351.0,,,69.1939016261625,867.1284403669724,132.04184080531303,110.81942034333896,63.888888888888886,hrv4training,,,,,4.707902032811366,
2023-05-03,,,,,,,,78.31774628492742,766.1098901098901,105.30003710480658,95.14715660741786,55.55555555555556,hrv4training,,,stress,woke up mentally agitated and with elevated heart rate,4.555424710031513,
2023-05-04,2164.836,,145.0,,319.0,,,70.09146080861612,856.0243902439024,133.83028102997898,98.13142646218964,58.19672131147541,hrv4training,,,,,4.586307666566327,
2023-05-05,10872.213,,103.0,,953.0,,106.0,66.33936541426601,904.440366972477,126.40262098030648,95.94731246969928,52.77777777777778,hrv4training,,,,,4.563799212365748,4.663439094112067
2023-05-06,,2117.838,,99.0,,150.0,97.0,72.58367284508532,826.6321839080459,111.1907458051335,96.95214101327946,58.13953488372093,hrv4training,,,,,4.574217465130013,4.574710978503383
2023-05-07,4914.087,,135.0,,650.0,,106.0,68.35562975161865,877.7623762376238,117.79064735476447,98.91890362791884,63.0,hrv4training,,,,,4.5943003591700275,4.663439094112067
2023-05-08,,,,,,,98.0,67.17028153109302,893.2521739130435,123.88928040642551,90.12626344652185,54.38596491228071,hrv4training,,,,,4.501211614330948,4.584967478670572
2023-05-09,2416.836,,137.0,,329.0,,107.0,68.19288845591817,879.8571428571429,120.27661994802835,94.80880095151544,54.80769230769232,hrv4training,,,,,4.551862241993187,4.672828834461906
2023-05-10,,,,,,,101.0,65.2642250665315,919.3398058252428,133.3668241157432,115.60538032633274,60.78431372549019,hrv4training,,,,,4.750182497770538,4.61512051684126
2023-05-11,2141.963,,137.0,,285.0,,92.0,69.36214031747265,865.0252100840336,114.80055501467992,93.39013839114892,59.32203389830508,hrv4training,,,,,4.5367857549831365,4.5217885770490405
2023-05-12,,,,,,,98.0,66.85557850247346,897.4568965517242,113.00346288876008,95.6820143771691,58.26086956521739,hrv4training,,,,,4.561030343253793,4.584967478670572
2023-05-13,,,,,,,104.0,68.5618339124554,875.1224489795918,117.911871734967,99.8113846211944,60.824742268041234,hrv4training,,,,,4.603282251172098,4.6443908991413725
2023-05-14,4211.462,,140.0,,575.0,,102.0,70.25620496397117,854.017094017094,129.628857641482,87.12849516955846,52.58620689655172,hrv4training,,,,,4.467383984999803,4.624972813284271
2023-05-15,,,,,,,107.0,65.72592993945676,912.8817204301076,119.45421127188658,102.90825958158018,55.434782608695656,hrv4training,,,,,4.633837907661264,4.672828834461906
2023-05-16,,,,,,,92.0,63.36316378831605,946.9224137931036,107.40554397670644,96.0209681048336,58.26086956521739,hrv4training,,,,,4.564566585376833,4.5217885770490405
2023-05-17,2403.339,,138.0,,332.0,,104.0,64.60202604920406,928.763440860215,116.65991358484216,114.84097939956168,72.82608695652173,hrv4training,,,,,4.743548383600001,4.6443908991413725
2023-05-18,4932.339,,98.0,,379.0,,102.0,67.63535525470347,887.11,129.6651761268229,115.2666827980458,64.64646464646465,hrv4training,,,,,4.747248424529415,4.624972813284271
2023-05-19,2105.462,,151.0,,322.0,,97.0,64.02491780584876,937.1351351351352,122.79591847594575,100.73140778208884,61.81818181818181,hrv4training,,,,,4.612457645654495,4.574710978503383
2023-05-20,,,,,,,98.0,69.9446821146169,857.8207547169811,117.63356897745555,88.4280998673716,48.57142857142857,hrv4training,,,,,4.482189790935906,4.584967478670572
2023-05-21,4802.713,,138.0,,656.0,,98.0,63.0474710370161,951.6638655462184,109.95394584509596,89.71336120939388,58.47457627118644,hrv4training,,,sleep,social reunions leading to shortened sleep,4.496619712368956,4.584967478670572
2023-05-22,,,,,,,104.0,59.4022315973492,1010.063063063063,111.5807209347176,103.90203572367066,61.81818181818181,hrv4training,,,,,4.643448491018828,4.6443908991413725
2023-05-23,,,,,,,108.0,68.46128281821203,876.4077669902913,124.94553663152551,106.3092350896503,57.84313725490197,hrv4training,,,,,4.666352159181508,4.68213122712422
2023-05-24,1804.213,,136.0,,244.0,,105.0,58.32307774626786,1028.7522935779816,126.43460477151945,93.45367186497666,53.70370370370371,hrv4training,,,,,4.5374658254247455,4.653960350157523
2023-05-25,,,,,,,102.0,66.45289228302603,902.895238095238,120.63537535419728,104.5001509730874,55.76923076923077,hrv4training,,,,,4.649188516122361,4.624972813284271
2023-05-26,1803.713,,136.0,,242.0,,103.0,64.85971854452411,925.0733944954128,140.2935785815933,84.5103543951864,45.37037037037037,hrv4training,,,,,4.436874064077197,4.634728988229636
2023-05-27,,,,,,,96.0,64.5590279876685,929.38202247191,123.07287560838232,109.11135301297404,62.5,hrv4training,,,,,4.692368948038973,4.564348191467836
2023-05-28,3008.712,,135.0,,397.0,,101.0,75.44150425787278,795.3181818181819,116.98017950359888,93.12854517239022,56.88073394495413,hrv4training,,,sleep,poor sleep quality,4.533980744940383,4.61512051684126
2023-05-29,2706.588,,141.0,,383.0,,99.0,63.50624380959779,944.788990825688,126.28437934263304,108.60448692130196,62.03703703703704,hrv4training,,,,,4.687712722680439,4.59511985013459
2023-05-30,,,,,,,96.0,63.60696464138093,943.2929292929292,135.43437432197518,98.87084150025764,61.224489795918366,hrv4training,,,,,4.59381436705172,4.564348191467836
2023-05-31,2405.837,,148.0,,345.0,,107.0,70.92717168762796,845.9381443298969,123.65314094942993,100.62996310087873,58.333333333333336,hrv4training,,,,,4.611450057264053,4.672828834461906
2023-06-01,,,,,,,,67.9546098055017,882.9423076923077,135.82297775774998,100.98388533840048,59.22330097087378,hrv4training,,,sleep,very poor sleep due to intense exercise and warm temperature,4.614960953006682,
2023-06-02,,,,,,,100.0,61.45854292037826,976.2678571428572,106.44339392228096,90.72320541074372,42.34234234234234,hrv4training,,,,,4.507813172366089,4.605170185988092
2023-06-03,,,,,,,106.0,64.82267470703017,925.6020408163264,137.6205030254501,113.51761977772438,58.76288659793815,hrv4training,,,,,4.731958065205297,4.663439094112067
2023-06-04,5103.962,,135.0,,654.0,,101.0,59.900342792522174,1001.6637168141592,111.40308781881151,97.31239747690272,60.71428571428571,hrv4training,,,,,4.577926396048667,4.61512051684126
2023-06-05,2702.914,,144.0,,371.0,,104.0,62.73876448116284,956.3465346534654,134.21509525728493,98.2764087930187,50.0,hrv4training,,,,,4.58778400641778,4.6443908991413725
2023-06-06,,,,,,,99.0,67.61632677270435,887.359649122807,110.10108012862965,97.06565340751882,61.94690265486725,hrv4training,,,,,4.57538758880377,4.59511985013459
2023-06-07,2417.839,,141.0,,324.0,,90.0,65.26769644587726,919.290909090909,117.66225512453744,102.5106588857236,56.88073394495413,hrv4training,,,stress,overloaded schedule due to multiple responsibilities,4.629966782300979,4.499809670330265
2023-06-08,,,,,,,101.0,66.91120900997217,896.7107438016529,105.00416662465194,97.53723701767451,62.5,hrv4training,,,,,4.580234223221631,4.61512051684126
2023-06-09,,,,,,,94.0,72.4651355890623,827.984375,113.443955351792,85.69019502725807,51.96850393700787,hrv4training,,,stress,mental busyness ,4.450738408641304,4.543294782270004
2023-06-10,,,,,,,95.0,63.95892705636653,938.1020408163264,114.0978357300613,104.85575409421584,64.94845360824742,hrv4training,,,stress,entire day spent on moving and unpacking,4.652585635138404,4.553876891600541
2023-06-11,5402.712,,135.0,,696.0,,102.0,63.81250725142128,940.2545454545456,116.71717458444236,103.62959322796068,63.30275229357798,hrv4training,,,,,4.640822937954037,4.624972813284271
2023-06-12,,,,,,,111.0,61.84474025209094,970.1714285714286,100.74933128860977,101.85826817748526,63.46153846153846,hrv4training,,,,,4.623582319323756,4.709530201312334
2023-06-13,,,,,,,110.0,66.55535987923976,901.5051546391752,129.1623388114513,117.36030890068056,73.95833333333334,hrv4training,,,,,4.765248765909318,4.700480365792417
2023-06-14,,,,,,,100.0,63.41154090044388,946.2,105.08548900775976,114.98425388189769,64.42307692307693,hrv4training,,,,,4.744795196222365,4.605170185988092
2023-06-15,,,,,,,102.0,64.87507873189166,924.8543689320388,112.11041781156337,98.18098059448708,60.78431372549019,hrv4training,,,,,4.58681251630143,4.624972813284271
2023-06-16,,,,,,,115.0,73.15851010522799,820.1369863013699,92.86141022365447,113.59893621799084,68.05555555555556,hrv4training,,,,,4.7326741419649565,4.74493212836325
2023-06-17,,,,,,,107.0,70.10834926704908,855.8181818181819,100.19476900286358,85.28829015154888,54.16666666666666,hrv4training,,,stress,stressful event and poor sleep ,4.446037166663174,4.672828834461906
2023-06-18,2707.461,,139.0,,365.0,,104.0,63.07134946408125,951.3035714285714,100.78919295150808,91.24218521953738,56.75675675675676,hrv4training,,,,,4.513517347365437,4.6443908991413725
2023-06-19,,,,,,,100.0,69.416556709311,864.3471074380166,103.4205656565656,85.95044497614099,54.16666666666666,hrv4training,,,,,4.453770908966603,4.605170185988092
2023-06-20,2708.837,,143.0,,363.0,,96.0,68.93910379165071,870.3333333333334,111.13646932854584,95.892825395147,53.271028037383175,hrv4training,,,,,4.563231165692889,4.564348191467836
2023-06-21,,,,,,,113.0,64.49489963803883,930.3061224489796,116.013230083264,113.71180677484638,59.79381443298969,hrv4training,,,,,4.733667236832765,4.727387818712341
2023-06-22,,,,,,,100.0,64.87593899385385,924.842105263158,121.83045300653852,119.48437608755488,69.14893617021278,hrv4training,,,,,4.783185618786621,4.605170185988092
